Manufacturer,Model,Description,Transmission,Manual or Automatic,Engine Capacity,Fuel Type,Powertrain,Engine Power (PS),Engine Power (Kw),Electric energy consumption Miles/kWh,wh/km,Maximum range (Km),Maximum range (Miles),Euro Standard,Diesel VED Supplement,Testing Scheme,WLTP Imperial Low,WLTP Imperial Medium,WLTP Imperial High,WLTP Imperial Extra High,WLTP Imperial Combined,WLTP Imperial Combined (Weighted),WLTP Metric Low,WLTP Metric Medium,WLTP Metric High,WLTP Metric Extra High,WLTP Metric Combined,WLTP Metric Combined (Weighted),WLTP CO2,WLTP CO2 Weighted,Equivalent All Electric Range Miles,Equivalent All Electric Range KM,Electric Range City Miles,Electric Range City Km,Emissions CO [mg/km],THC Emissions [mg/km],Emissions NOx [mg/km],THC + NOx Emissions [mg/km],Particulates [No.] [mg/km],RDE NOx Urban,RDE NOx Combined,Noise Level dB(A),Date of change,
RENAULT,Arkana,S Edition E-TECH Hybrid 145 Auto,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,58.9,65.7,65.7,49.6,58.9,0,4.8,4.3,4.3,5.7,4.8,0,109,0,,,,,383,20,3,,,60,60,67.0,13 November 2023,
RENAULT,Arkana,S Edition E-TECH Hybrid 145 Auto,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,57.6,65.7,65.7,49.6,57.6,0,4.9,4.3,4.3,5.7,4.9,0,111,0,,,,,383,20,3,,,60,60,67.0,13 November 2023,
RENAULT,Arkana,S Edition TCe Mild-hybrid 140 Auto EDC,A7,Automatic,1333,Petrol Electric,Hybrid Electric Vehicle (HEV),139,103,0,,,,Euro 6d,False,WLTP,37.7,49.6,57.6,46.3,48.7,0,7.5,5.7,4.9,6.1,5.8,0,132,0,,,,,307,11,21,,,60,60,67.0,13 November 2023,
RENAULT,Arkana,S Edition TCe Mild-hybrid 140 Auto EDC,A7,Automatic,1333,Petrol Electric,Hybrid Electric Vehicle (HEV),139,103,0,,,,Euro 6d,False,WLTP,37.2,48.7,56.5,46.3,47.9,0,7.6,5.8,5,6.1,5.9,0,133,0,,,,,540,14,22,,,60,60,67.0,13 November 2023,
RENAULT,Arkana,S Edition E-TECH Hybrid 145 Auto,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,61.4,65.7,67.3,51.4,60.1,0,4.6,4.3,4.2,5.5,4.7,0,107,0,,,,,380,18,6,,,60,60,67.0,13 November 2023,
RENAULT,Arkana,S Edition E-TECH Hybrid 145 Auto,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,57.6,64.2,65.7,50.4,57.6,0,4.9,4.4,4.3,5.6,4.9,0,109,0,,,,,380,18,6,,,60,60,67.0,13 November 2023,
RENAULT,Arkana,techno E-Tech hybrid 145 auto my22,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,61.4,65.7,67.3,51.4,60.1,0,4.6,4.3,4.2,5.5,4.7,0,107,0,,,,,380,18,6,,,60,60,67.0,13 November 2023,
RENAULT,Arkana,techno E-Tech hybrid 145 auto my22,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,60.1,64.2,67.3,51.4,58.9,0,4.7,4.4,4.2,5.5,4.8,0,108,0,,,,,380,18,6,,,60,60,67.0,13 November 2023,
RENAULT,Arkana,techno tce 140 mild hybrid auto edc my22,A7,Automatic,1333,Petrol Electric,Hybrid Electric Vehicle (HEV),139,103,0,,,,Euro 6d,False,WLTP,37.7,49.6,56.5,46.3,47.9,0,7.5,5.7,5,6.1,5.9,0,132,0,,,,,540,14,22,,,60,60,67.0,13 November 2023,
RENAULT,Arkana,techno tce 140 mild hybrid auto edc my22,A7,Automatic,1333,Petrol Electric,Hybrid Electric Vehicle (HEV),139,103,0,,,,Euro 6d,False,WLTP,37.7,49.6,56.5,46.3,47.9,0,7.5,5.7,5,6.1,5.9,0,133,0,,,,,540,14,22,,,60,60,67.0,13 November 2023,
RENAULT,Arkana,esprit Alpine E-Tech full hybrid 145 MY24,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,57.6,65.7,65.7,49.6,57.6,0,4.9,4.3,4.3,5.7,4.9,0,110,0,,,,,380,18,6,,,,,67.0,20 November 2023,
RENAULT,Arkana,esprit Alpine E-Tech full hybrid 145 MY24,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,57.6,65.7,65.7,49.6,57.6,0,4.9,4.3,4.3,5.7,4.9,0,110,0,,,,,380,18,6,,,,,67.0,20 November 2023,
RENAULT,Arkana,E-Tech engineered full hybrid 145 MY22 BOSE® Editi,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,60.1,65.7,67.3,52.3,60.1,0,4.7,4.3,4.2,5.4,4.7,0,106,0,,,,,380,18,6,,,,,67.0,20 November 2023,
RENAULT,Arkana,E-Tech engineered full hybrid 145 MY22 BOSE® Editi,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,60.1,65.7,67.3,52.3,60.1,0,4.7,4.3,4.2,5.4,4.7,0,106,0,,,,,380,18,6,,,,,67.0,20 November 2023,
RENAULT,Arkana,evolution tce 140 mild hybrid auto edc my22,A7,Automatic,1333,Petrol Electric,Hybrid Electric Vehicle (HEV),139,103,0,,,,Euro 6d,False,WLTP,37.7,49.6,57.6,47.9,48.7,0,7.5,5.7,4.9,5.9,5.8,0,130,0,,,,,540,14,22,,,,,67.0,20 November 2023,
RENAULT,Arkana,evolution tce 140 mild hybrid auto edc my22,A7,Automatic,1333,Petrol Electric,Hybrid Electric Vehicle (HEV),139,103,0,,,,Euro 6d,False,WLTP,37.7,49.6,56.5,47.9,48.7,0,7.5,5.7,5,5.9,5.8,0,131,0,,,,,540,14,22,,,,,67.0,20 November 2023,
RENAULT,Arkana,techno E-Tech full hybrid 145 MY24,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,61.4,64.2,67.3,51.4,60.1,0,4.6,4.4,4.2,5.5,4.7,0,107,0,,,,,380,18,6,,,,,67.0,20 November 2023,
RENAULT,Arkana,techno E-Tech full hybrid 145 MY24,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,61.4,64.2,67.3,51.4,60.1,0,4.6,4.4,4.2,5.5,4.7,0,107,0,,,,,380,18,6,,,,,67.0,20 November 2023,
RENAULT,Arkana,evolution E-Tech full hybrid 145 MY24,A4,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),145,107,0,,,,Euro 6d,False,WLTP,62.8,64.2,68.9,52.3,60.1,0,4.5,4.4,4.1,5.4,4.7,0,105,0,,,,,380,18,6,,,,,67.0,03 April 2024,
RENAULT,Arkana,evolution E-Tech full hybrid 145 MY24,A4,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),145,107,0,,,,Euro 6d,False,WLTP,61.4,64.2,67.3,52.3,60.1,0,4.6,4.4,4.2,5.4,4.7,0,105,0,,,,,380,18,6,,,,,67.0,03 April 2024,
RENAULT,Austral,techno esprit Alpine E-Tech full hybrid 200hp [MY24],A4,Automatic,1199,Petrol Electric,Hybrid Electric Vehicle (HEV),200,147,0,,,,Euro 6d,False,WLTP,72.4,67.3,65.7,50.4,60.1,0,3.9,4.2,4.3,5.6,4.7,0,106,0,,,,,462,30,50,,,,,67.0,14 May 2024,
RENAULT,Austral,techno esprit Alpine E-Tech full hybrid 200hp [MY24],A4,Automatic,1199,Petrol Electric,Hybrid Electric Vehicle (HEV),200,147,0,,,,Euro 6d,False,WLTP,72.4,67.3,65.7,50.4,60.1,0,3.9,4.2,4.3,5.6,4.7,0,106,0,,,,,462,30,50,,,,,67.0,14 May 2024,
RENAULT,CAPTUR,E-Tech Engineered Hybrid 145 Auto MY22,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,62.8,67.3,65.7,51.4,60.1,0,4.5,4.2,4.3,5.5,4.7,0,107,0,,,,,345,17,6,,,60,60,67.0,13 November 2023,
RENAULT,CAPTUR,E-Tech Engineered Hybrid 145 Auto MY22,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,61.4,67.3,65.7,51.4,58.9,0,4.6,4.2,4.3,5.5,4.8,0,107,0,,,,,345,17,6,,,60,60,67.0,13 November 2023,
RENAULT,CAPTUR,E-TECH Launch Edition Plug-in Hybrid 160 Auto,A6,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,0,,,0,Euro 6d,False,WLTP,37.7,52.3,56.5,38.7,44.8,176.6,7.5,5.4,5,7.3,6.3,1.6,141,35,30,49,0,,639,31,4,,,60,60,66.0,13 November 2023,
RENAULT,CAPTUR,E-TECH Launch Edition Plug-in Hybrid 160 Auto,A6,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,0,,,0,Euro 6d,False,WLTP,37.7,52.3,55.4,38.2,44.8,176.6,7.5,5.4,5.1,7.4,6.3,1.6,142,36,31,50,0,,639,31,4,,,60,60,66.0,13 November 2023,
RENAULT,CAPTUR,Evolution E-TECH Hybrid 145 Auto MY22,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,65.7,67.3,67.3,52.3,60.1,0,4.3,4.2,4.2,5.4,4.7,0,106,0,,,,,345,17,6,,,60,60,67.0,13 November 2023,
RENAULT,CAPTUR,Evolution E-TECH Hybrid 145 Auto MY22,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,62.8,61.4,65.7,51.4,60.1,0,4.5,4.6,4.3,5.5,4.7,0,106,0,,,,,345,17,6,,,60,60,67.0,13 November 2023,
RENAULT,CAPTUR,Evolution mild hybrid TCe 140 MY22,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,0,,,,Euro 6d,False,WLTP,40.4,52.3,56.5,44.8,48.7,0,7,5.4,5,6.3,5.8,0,131,0,,,,,202,12,21,,,60,60,68.0,13 November 2023,
RENAULT,CAPTUR,Evolution mild hybrid TCe 140 MY22,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,0,,,,Euro 6d,False,WLTP,39.8,52.3,56.5,44.8,48.7,0,7.1,5.4,5,6.3,5.8,0,132,0,,,,,202,12,21,,,60,60,68.0,13 November 2023,
RENAULT,CAPTUR,Evolution TCe 90 MY22,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,0,,,,Euro 6d,False,WLTP,41.5,52.3,56.5,44.1,48.7,0,6.8,5.4,5,6.4,5.8,0,131,0,,,,,244,47,47,,,60,60,66.0,13 November 2023,
RENAULT,CAPTUR,Evolution TCe 90 MY22,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,0,,,,Euro 6d,False,WLTP,40.9,52.3,56.5,44.1,47.9,0,6.9,5.4,5,6.4,5.9,0,132,0,,,,,244,47,47,,,60,60,66.0,13 November 2023,
RENAULT,CAPTUR,S Edition E-TECH Plug-in Hybrid 160 Auto w.Bose,A6,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,0,,,0,Euro 6d,False,WLTP,38.2,52.3,57.6,38.7,45.6,188.3,7.4,5.4,4.9,7.3,6.2,1.5,139,33,31,50,0,,639,31,4,,,60,60,66.0,13 November 2023,
RENAULT,CAPTUR,S Edition E-TECH Plug-in Hybrid 160 Auto w.Bose,A6,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,0,,,0,Euro 6d,False,WLTP,37.7,52.3,56.5,38.2,44.8,176.6,7.5,5.4,5,7.4,6.3,1.6,141,35,32,51,0,,639,31,4,,,60,60,66.0,13 November 2023,
RENAULT,CAPTUR,S Edition E-TECH Plug-in Hybrid 160 Auto,A6,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,0,,,0,Euro 6d,False,WLTP,38.2,52.3,57.6,38.7,45.6,188.3,7.4,5.4,4.9,7.3,6.2,1.5,139,33,31,50,0,,639,31,4,,,60,60,66.0,13 November 2023,
RENAULT,CAPTUR,S Edition E-TECH Plug-in Hybrid 160 Auto,A6,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,0,,,0,Euro 6d,False,WLTP,37.7,52.3,56.5,38.2,44.8,176.6,7.5,5.4,5,7.4,6.3,1.6,141,35,32,51,0,,639,31,4,,,60,60,66.0,13 November 2023,
RENAULT,CAPTUR,Techno E-TECH Hybrid 145 Auto MY22,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,64.2,67.3,67.3,51.4,60.1,0,4.4,4.2,4.2,5.5,4.7,0,107,0,,,,,345,17,6,,,60,60,67.0,13 November 2023,
RENAULT,CAPTUR,Techno E-TECH Hybrid 145 Auto MY22,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,61.4,62.8,65.7,50.4,58.9,0,4.6,4.5,4.3,5.6,4.8,0,108,0,,,,,345,17,6,,,60,60,67.0,13 November 2023,
RENAULT,CAPTUR,Techno E-TECH Plug-in Hybrid 160 Auto MY22,A6,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,0,,,0,Euro 6d,False,WLTP,53.3,57.6,61.4,47.1,53.3,217.3,5.3,4.9,4.6,6,5.3,1.3,119,30,30,48,0,,362,18,4,,,60,60,66.0,13 November 2023,
RENAULT,CAPTUR,Techno E-TECH Plug-in Hybrid 160 Auto MY22,A6,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,0,,,0,Euro 6d,False,WLTP,52.3,56.5,61.4,45.6,52.3,217.3,5.4,5,4.6,6.2,5.4,1.3,121,30,30,49,0,,362,18,4,,,60,60,66.0,13 November 2023,
RENAULT,CAPTUR,Techno mild hybrid TCe 140 MY22,M6,Manual,1333,Petrol Electric,Hybrid Electric Vehicle (HEV),139,103,0,,,,Euro 6d,False,WLTP,39.8,52.3,56.5,44.8,48.7,0,7.1,5.4,5,6.3,5.8,0,132,0,,,,,202,12,21,,,60,60,68.0,13 November 2023,
RENAULT,CAPTUR,Techno mild hybrid TCe 140 MY22,M6,Manual,1333,Petrol Electric,Hybrid Electric Vehicle (HEV),139,103,0,,,,Euro 6d,False,WLTP,39.8,51.4,55.4,44.8,47.9,0,7.1,5.5,5.1,6.3,5.9,0,133,0,,,,,202,12,21,,,60,60,68.0,13 November 2023,
RENAULT,CAPTUR,Techno TCe 90 MY22,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,0,,,,Euro 6d,False,WLTP,40.9,52.3,55.4,43.5,47.9,0,6.9,5.4,5.1,6.5,5.9,0,133,0,,,,,244,47,47,,,60,60,66.0,13 November 2023,
RENAULT,CAPTUR,Techno TCe 90 MY22,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,0,,,,Euro 6d,False,WLTP,40.9,51.4,55.4,43.5,47.9,0,6.9,5.5,5.1,6.5,5.9,0,133,0,,,,,244,47,47,,,60,60,66.0,13 November 2023,
RENAULT,CAPTUR,Rive Gauche SE E-Tech Hybrid 145 Auto,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,62.8,67.3,65.7,50.4,58.9,0,4.5,4.2,4.3,5.6,4.8,0,107,0,,,,,345,17,6,,,60,60,67.0,13 November 2023,
RENAULT,CAPTUR,Rive Gauche SE E-Tech Hybrid 145 Auto,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,61.4,65.7,64.2,49.6,57.6,0,4.6,4.3,4.4,5.7,4.9,0,109,0,,,,,345,17,6,,,60,60,67.0,13 November 2023,
RENAULT,CAPTUR,Rive Gauche SE TCe 90,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,0,,,,Euro 6d,False,WLTP,40.9,52.3,56.5,44.8,48.7,0,6.9,5.4,5,6.3,5.8,0,132,0,,,,,244,39,34,,,60,60,66.0,13 November 2023,
RENAULT,CAPTUR,Rive Gauche SE TCe 90,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,0,,,,Euro 6d,False,WLTP,38.2,51.4,55.4,44.1,47.9,0,7.4,5.5,5.1,6.4,5.9,0,134,0,,,,,294,47,47,,,60,60,66.0,13 November 2023,
RENAULT,CAPTUR,R.S. Line TCe 140 MY22,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,0,,,,Euro 6d,False,WLTP,39.8,51.4,56.5,44.8,48.7,0,7.1,5.5,5,6.3,5.8,0,132,0,,,,,202,12,21,,,60,60,68.0,13 November 2023,
RENAULT,CAPTUR,R.S. Line TCe 140 MY22,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,0,,,,Euro 6d,False,WLTP,39.2,51.4,56.5,44.8,47.9,0,7.2,5.5,5,6.3,5.9,0,133,0,,,,,202,12,21,,,60,60,68.0,13 November 2023,
RENAULT,CAPTUR,E-Tech engineered full hybrid 145 MY22 BOSE® Editi,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,62.8,67.3,65.7,51.4,60.1,0,4.5,4.2,4.3,5.5,4.7,0,107,0,,,,,348,21,4,,,,,67.0,20 November 2023,
RENAULT,CAPTUR,E-Tech engineered full hybrid 145 MY22 BOSE® Editi,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,62.8,67.3,65.7,51.4,60.1,0,4.5,4.2,4.3,5.5,4.7,0,107,0,,,,,348,21,4,,,,,67.0,20 November 2023,
RENAULT,CAPTUR,r.s. line TCe 90 MY22,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,0,,,,Euro 6d,False,WLTP,40.9,52.3,56.5,44.1,47.9,0,6.9,5.4,5,6.4,5.9,0,132,0,,,,,244,47,47,,,,,66.0,20 November 2023,
RENAULT,CAPTUR,r.s. line TCe 90 MY22,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,0,,,,Euro 6d,False,WLTP,40.9,52.3,56.5,44.1,47.9,0,6.9,5.4,5,6.4,5.9,0,132,0,,,,,244,47,47,,,,,66.0,20 November 2023,
RENAULT,CAPTUR,E-Tech Engineered Plug-in Hybrid 160 Auto MY22,A6,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,0,,,0,Euro 6d,False,WLTP,53.3,57.6,61.4,45.6,53.3,217.3,5.3,4.9,4.6,6.2,5.3,1.3,120,30,30,48,0,,362,18,4,,,,,66.0,27 November 2023,
RENAULT,CAPTUR,E-Tech Engineered Plug-in Hybrid 160 Auto MY22,A6,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,0,,,0,Euro 6d,False,WLTP,52.3,56.5,60.1,45.6,52.3,201.8,5.4,5,4.7,6.2,5.4,1.4,121,31,30,48,0,,362,18,4,,,,,66.0,27 November 2023,
RENAULT,CAPTUR,esprit Alpine E-Tech full hybrid 145 ^MY25],A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),145,107,0,,,,Euro 6d,False,WLTP,58.9,70.6,67.3,51.4,60.1,0,4.8,4,4.2,5.5,4.7,0,107,0,,,,,401,33,6,,,60,60,67.0,10 July 2024,
RENAULT,CAPTUR,esprit Alpine E-Tech full hybrid 145 ^MY25],A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),145,107,0,,,,Euro 6d,False,WLTP,58.9,70.6,65.7,50.4,58.9,0,4.8,4,4.3,5.6,4.8,0,108,0,,,,,401,33,6,,,60,60,67.0,10 July 2024,
RENAULT,CAPTUR,evolution E-Tech full hybrid 145 ^MY25],A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),145,107,0,,,,Euro 6d,False,WLTP,60.1,70.6,67.3,51.4,60.1,0,4.7,4,4.2,5.5,4.7,0,106,0,,,,,401,33,6,,,60,60,67.0,10 July 2024,
RENAULT,CAPTUR,evolution E-Tech full hybrid 145 ^MY25],A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),145,107,0,,,,Euro 6d,False,WLTP,60.1,70.6,67.3,51.4,60.1,0,4.7,4,4.2,5.5,4.7,0,106,0,,,,,401,33,6,,,60,60,67.0,10 July 2024,
RENAULT,CAPTUR,evolution TCe 90 ^MY25],M6,Manual,999,Petrol,Internal Combustion Engine (ICE),90,66,0,,,,Euro 6d,False,WLTP,40.9,51.4,55.4,42.8,47.1,0,6.9,5.5,5.1,6.6,6,0,135,0,,,,,244,47,47,,,60,60,66.0,10 July 2024,
RENAULT,CAPTUR,evolution TCe 90 ^MY25],M6,Manual,999,Petrol,Internal Combustion Engine (ICE),90,66,0,,,,Euro 6d,False,WLTP,40.9,51.4,55.4,42.8,47.1,0,6.9,5.5,5.1,6.6,6,0,135,0,,,,,244,47,47,,,60,60,66.0,10 July 2024,
RENAULT,CAPTUR,esprit Alpine full hybrid E-Tech 160 MY26,A6,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),160,116,,,,,Euro 6 EB,False,WLTP,56.5,80.7,74.3,57.6,65.7,0,5,3.5,3.8,4.9,4.3,0,97,0,,,,,401,33,6,,,,,67.0,17 July 2025,
RENAULT,CAPTUR,esprit Alpine full hybrid E-Tech 160 MY26,A6,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),160,116,,,,,Euro 6 EB,False,WLTP,56.5,80.7,74.3,57.6,65.7,0,5,3.5,3.8,4.9,4.3,0,97,0,,,,,401,33,6,,,,,67.0,17 July 2025,
RENAULT,CAPTUR,evolution TCe 90 MY26,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),90,67,,,,,Euro 6 EA,False,WLTP,40.9,52.3,55.4,43.5,47.9,0,6.9,5.4,5.1,6.5,5.9,0,133,0,,,,,244,47,47,,,,,66.0,17 July 2025,
RENAULT,CAPTUR,evolution TCe 90 MY26,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),90,67,,,,,Euro 6 EA,False,WLTP,40.9,52.3,55.4,43.5,47.9,0,6.9,5.4,5.1,6.5,5.9,0,133,0,,,,,244,47,47,,,,,66.0,17 July 2025,
RENAULT,CAPTUR,techno TCe 90 MY26,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),90,67,,,,,Euro 6 EA,False,WLTP,40.4,51.4,55.4,43.5,47.9,0,7,5.5,5.1,6.5,5.9,0,133,0,,,,,244,47,47,,,,,66.0,17 July 2025,
RENAULT,CAPTUR,techno TCe 90 MY26,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),90,67,,,,,Euro 6 EA,False,WLTP,40.4,51.4,55.4,43.5,47.9,0,7,5.5,5.1,6.5,5.9,0,133,0,,,,,244,47,47,,,,,66.0,17 July 2025,
RENAULT,Clio,RS Line E-TECH Hybrid 145 Auto MY22,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,0,Euro 6d,False,WLTP,64.2,72.4,74.3,56.5,65.7,0,4.4,3.9,3.8,5,4.3,0,97,0,0,,0,,416,23,5,,,60,60,67.0,17 July 2025,
RENAULT,Clio,RS Line TCe 90 MY22,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,0,,,0,Euro 6d,False,WLTP,40.9,56.5,61.4,50.4,53.3,0,6.9,5,4.6,5.6,5.3,0,121,0,0,,0,,216,30,25,,,60,60,68.0,17 July 2025,
RENAULT,Clio,E-Tech Engineered Hybrid 145 Auto MY22,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,65.7,72.4,74.3,57.6,65.7,0,4.3,3.9,3.8,4.9,4.3,0,97,0,,,,,416,23,5,,,60,60,67.0,13 November 2023,
RENAULT,Clio,E-Tech Engineered Hybrid 145 Auto MY22,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,64.2,72.4,74.3,56.5,65.7,0,4.4,3.9,3.8,5,4.3,0,97,0,,,,,416,23,5,,,60,60,67.0,13 November 2023,
RENAULT,Clio,E-TECH Launch Edition Hybrid 140 Auto,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),91,67,0,,,,Euro 6d,False,WLTP,60.1,72.4,74.3,54.3,64.2,0,4.7,3.9,3.8,5.2,4.4,0,99,0,,,,,445,22,2,,,60,60,67.0,13 November 2023,
RENAULT,Clio,E-TECH Launch Edition Hybrid 140 Auto,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),91,67,0,,,,Euro 6d,False,WLTP,60.1,72.4,74.3,53.3,62.8,0,4.7,3.9,3.8,5.3,4.5,0,101,0,,,,,445,22,2,,,60,60,67.0,13 November 2023,
RENAULT,Clio,Evolution E-TECH Hybrid 145 Auto MY22,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,67.3,74.3,74.3,56.5,65.7,0,4.2,3.8,3.8,5,4.3,0,96,0,,,,,416,23,5,,,60,60,67.0,13 November 2023,
RENAULT,Clio,Evolution E-TECH Hybrid 145 Auto MY22,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),93,69,0,,,,Euro 6d,False,WLTP,65.7,72.4,74.3,56.5,65.7,0,4.3,3.9,3.8,5,4.3,0,97,0,,,,,416,23,5,,,60,60,67.0,13 November 2023,
RENAULT,Clio,Evolution TCe 90 MY22,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,0,,,,Euro 6d,False,WLTP,42.2,57.6,62.8,50.4,53.3,0,6.7,4.9,4.5,5.6,5.3,0,119,0,,,,,216,30,25,,,60,60,68.0,13 November 2023,
RENAULT,Clio,Evolution TCe 90 MY22,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,0,,,,Euro 6d,False,WLTP,41.5,57.6,62.8,50.4,53.3,0,6.8,4.9,4.5,5.6,5.3,0,120,0,,,,,216,30,25,,,60,60,68.0,13 November 2023,
RENAULT,Clio,Iconic E-TECH Hybrid 140 Auto,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),91,67,0,,,,Euro 6d,False,WLTP,61.4,74.3,76.3,54.3,64.2,0,4.6,3.8,3.7,5.2,4.4,0,99,0,,,,,445,22,2,,,60,60,67.0,13 November 2023,
RENAULT,Clio,Iconic E-TECH Hybrid 140 Auto,A6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),91,67,0,,,,Euro 6d,False,WLTP,61.4,72.4,74.3,54.3,64.2,0,4.6,3.9,3.8,5.2,4.4,0,99,0,,,,,445,22,2,,,60,60,67.0,13 November 2023,
